_id,id,name,name_clean,contact_email,contact_phone,description_html,description_strapline,emergency_notice,emergency_notice_updated,admission_price_note,opening_times_note,opening_times_from,opening_times_to,latitude,longitude,lat_rad,lon_rad,sin_lat,cos_lat,sin_lon,cos_lon,postal_address_country,postal_address_county,postal_address_lines,postal_address_postcode,postal_address_town,website_url,timed_entry_url,actively_promoted,popular,popular_order,favoured,favoured_last_updated,type,updated,modified,updated_admission_prices,modified_admission_prices,updated_directions,modified_directions,updated_notes,modified_notes,updated_opening_times_days,modified_opening_times_days,updated_opening_times_weeks,modified_opening_times_weeks,loading_events_status,viewed_last_updated,hero_image_version,region
268,6059,Harting Down,HartingDown,southdownswest@nationaltrust.org.uk,+441730816638,"<p>Harting Down is one of the largest areas of ancient chalk downland cared for by the National Trust. A tapestry of pristine downland blends beautifully with scattered scrub and woodland.</p>

<p>Experience a sense of timelessness where sheep have grazed for thousands of years. When you reach the brows of the hilltops you are greeted by views north across the Weald and south to the Isle of Wight.</p>

<p>Hear skylarks bursting with song above you and tread on grassland awash with pyramidal orchids and wild herbs. Venture off the South Downs Way into a more secluded valley where you will find species-rich downland turf edged with scrub full of songbirds. It is also home to one of the best juniper sites in the south. Butterflies such as the grizzled skipper thrive here. Look out for rarities such as the exquisite blue carpenter bee and the cheese snail.</p>

<p>Of historical interest is an Iron Age hill fort and cross-ridge dykes. The remains of a Napoleonic war telegraph station can be found on Beacon Hill, the highest point on Harting Down. In the last ten years we have reintroduced conservation grazing in order to sustain the floristic diversity.</p>
","Dramatic hill-top views and secluded valleys, with abundant wild flowers",Pay by phone is now operating at Harting Down car park using the PayByPhone parking system - see 'how to get here' for more details. Due to the current severe risk of wildfires we do not allow barbeques or any type of flame here.,1665653489601,,,2022-01-01,2022-12-31,50.9565598,-0.875635,0.889359743999383,-0.0152827137957005,0.776668603455853,0.629909422382247,-0.0152821188941266,0.999883221602456,England,West Sussex,"South Downs West Estate Yard
Linch Road",GU29 0QB,Woolbeding,https://www.nationaltrust.org.uk/harting-down,,"nationaltrust.org.uk
National Trust Mobile Application",0,0,0,0,0,1665653489601,1662625622000,1665653711594,1641020798000,1665653752827,0,1665653732648,1624445624000,0,0,1665653783701,1641020798000,0,0,1450197271,London and South East
269,5107,Minchinhampton and Rodborough Commons,MinchinhamptonandRodboroughCommons,cotswolds@nationaltrust.org.uk,+441452814213,"<p>Minchinhampton Common is a large swathe of open grassland on the hill top and slopes of the Cotswold escarpment. It is a really important archaeological landscape, with prehistoric field systems, burial mounds and the remains of a defensive earthwork, known as The Bulwarks. In the summer the common is grazed by local commoners' cattle.</p> <p>Rodborough Common lies just to the north of Minchinhampton Common and offers a dramatic panorama overlooking Stroud and the Severn Vale. It is renowned for its colourful array of wild flowers and butterflies, starting with the pasque flower in spring and a superb display of early purple orchids in May.</p>",Rolling hills and open spaces above the Stroud Valleys and Severn estuary,,1665653489905,,,2022-01-01,2022-12-31,51.707547,-2.211243,0.902466943279716,-0.038593470911677,0.78485800101808,0.619675655676341,-0.038583891079026,0.999255364433537,England,Gloucestershire,"near Stroud
Gloucestershire",,,https://www.nationaltrust.org.uk/minchinhampton-and-rodborough-commons,,"nationaltrust.org.uk
National Trust Mobile Application",0,0,0,0,0,1665653489905,1664775927000,1665653711589,1577872342000,1665653752838,0,1665653732627,1615798530000,0,0,1665653783654,1655466669000,0,0,1418679040,South West
270,348,The Vyne,TheVyne,thevyne@nationaltrust.org.uk,+441256883858,"<p>Once an important Tudor palace, this atmospheric mansion has some illustrious connections, from Henry VIII to Jane Austen and J. R. R. Tolkien. A major conservation project is taking place at The Vyne. This exciting project will bring changes to the visitor experience throughout the year. Outside, acres of wildlife-rich gardens, meadows and woods create a wonderful space for relaxation and exploration, while the play space gives children freedom to let their imaginations take them on fantasy adventures. Sweeping lawns offer lakeside picnicking, and a short stroll reveals a cosy bird hide overlooking the water meadows.</p>
","Explore a former Tudor powerhouse turned 17th-century family home, set in gardens, woodlands and wetlands. ","To guarantee entry all visitors must pre-book a parking space, including National Trust members. This is due to compliance works. Scroll down for the booking link.",1665653490456,"<p>We can only accept card payments at this time. Thanks for&nbsp;understanding.</p>
",Last admission to the grounds and last serving in the tea-room is at 4pm. The last time slot to enter the house is still 2.30-3pm.,2022-01-01,2022-12-31,51.313783,-1.08401,0.895594465003893,-0.0189195436245437,0.780580792335561,0.625054898898319,-0.0189184149390448,0.999821030773105,England,Hampshire,"Vyne Road
Sherborne St John",RG24 9HL,Basingstoke,https://www.nationaltrust.org.uk/the-vyne,https://www.nationaltrust-tickets.org.uk/event-tickets/33450?catID=33104&branches.branchID=2485,"nationaltrust.org.uk
National Trust Mobile Application",1,85,0,0,0,1665653490456,1663596254000,1665653711654,1641020586000,1665653752896,0,1665653732695,1660374697000,0,0,1665653783771,1663235512000,0,0,1418485186,London and South East
271,32,Biddulph Grange Garden,BiddulphGrangeGarden,biddulphgrange@nationaltrust.org.uk,+441782517999,"<p>This amazing Victorian garden was created by James Bateman for his collection of plants from around the world. A visit takes you on a global journey from Italy to the pyramids of Egypt,&nbsp;a Victorian vision of China&nbsp;and a re-creation of a Himalayan glen.</p>

<p>The garden features collections of rhododendrons, summer bedding displays, a stunning Dahlia Walk<a href=""https://www.nationaltrust.org.uk/biddulph-grange-garden/features/the-dahlia-walk-at-biddulph-grange-garden"" target=""_blank"">&nbsp;</a>and the oldest surviving golden larch in Britain, brought from China in the 1850s.</p>

<p>The Geological Gallery&nbsp;shows how Bateman&#39;s&nbsp;interests went beyond botany. Opened in 1862&nbsp;the unique hallway&nbsp;is a&nbsp;Victorian attempt to&nbsp;reconcile geology and theology.</p>

<p>There are narrow gravel paths and&nbsp;over 400 steps throughout the garden.</p>

<p>&nbsp;</p>
","A masterpiece of Victorian garden design - a quirky, playful paradise",,1665653490557,"<div>Child tickets available for children under 17 years old and accompanied by an adult.</div>

<div>&nbsp;</div>
",Car park closed 30 minutes after the garden closes.,2022-01-01,2022-12-31,53.129601,-2.15629,0.927286467720872,-0.0376343601278285,0.799994749800929,0.600007000201622,-0.0376254768835826,0.999291911049661,England,Staffordshire,Grange Road,ST8 7SD,Biddulph,https://www.nationaltrust.org.uk/biddulph-grange-garden,,"nationaltrust.org.uk
National Trust Mobile Application",0,0,0,0,1,1665653490557,1663755050000,1665653711658,1660154048000,1665653752913,0,1665653732710,1662027646000,0,0,1665653783885,1661173752000,0,0,1418386739,Midlands
272,6196,Ennerdale,Ennerdale,NorthandWestLakes@nationaltrust.org.uk,+441768774649,"<p>Lying on the north western edge of the Lake District National Park, Ennerdale is home to some of England&rsquo;s most vibrant natural environments and one of the longest running wild land restoration projects in the UK. The <a href=""http://www.wildennerdale.co.uk/"">Wild Ennerdale Partnership </a>is allowing the landscape to evolve naturally with reducing human intervention and invites you to explore this unique valley and experience&nbsp;its special sense of wildness.</p>

<p><span face=""""><strong>Wild Water, Forests, Mountains</strong></span></p>

<p>The river Liza is a &#39;wild&#39; river - allowed to choose its own path through the valley. Native species are gradually colonising forest that was formerly plantation. Some of the classic &lsquo;Wainwrights&rsquo; Pillar, Great Gable and Kirk Fell are the giants of the skyline towering over Ennerdale Water.</p>

<p><strong>Come into the wild</strong></p>

<p>Accessing the valley is easy, with two free car parks at either side of the lake &ndash; Bowness Knott to the north and Bleach Green to the south. <a href=""http://www.wildennerdale.co.uk/activities/walking/"">Click here</a> for downloadable trails, information about history, wildlife and conservation work in Ennerdale.</p>
",Home of the Wild Ennerdale project with 30 miles of traffic-free paths,,1665653491441,,,2022-01-01,2022-12-31,54.524792,-3.414473,0.951637144365064,-0.0595937960704483,0.814366713481321,0.580350631923178,-0.0595585285617135,0.99822481519724,England,Cumbria,"Bleach Green car park
Ennerdale Bridge",CA23 3AS,Cleator Moor,https://www.nationaltrust.org.uk/ennerdale,,"nationaltrust.org.uk
National Trust Mobile Application",0,0,0,0,0,1665653491441,1658757296000,1665653711724,1641020747000,1665653752959,0,1665653732753,1609945931000,0,0,1665653783980,1641020747000,0,0,1441370574,North West
273,293,Shalford Mill,ShalfordMill,shalfordmill@nationaltrust.org.uk,+441483561389,"<p>The mill is a &lsquo;living&rsquo; place where the graffitied, lime-washed walls and the ancient hessian sacks mingle with the smell of the timbers and tallow. A lucky survivor, it tells the story of the decline of traditional village work and life.&nbsp;</p>

<p>Although the machinery no longer works, you can feel the evocative stories of the past in the very fabric of the mill. Our guides will tell you about the wonderful story of the Ferguson Gang, a tale of&nbsp;eccentric girls from the 1930s, determined to save the fabric of England for the future.</p>

<p>When you visit, you&#39;ll also be able to buy Shalford Mill flour bagged by our friends, Imbhams Farm Granary.</p>
",18th-century watermill with well-preserved machinery,Shalford Mill is currently closed for essential conservation works.,1665653491440,,,0,0,51.2192,-0.56645,0.893943680237479,-0.00988641754792188,0.779547898122577,0.626342617528675,-0.00988625649690424,0.999951129772089,England,Surrey,Shalford,GU4 8BS,near Guildford,https://www.nationaltrust.org.uk/shalford-mill,,"nationaltrust.org.uk
National Trust Mobile Application",0,0,0,0,1,1665653491440,1658835168000,1665653711724,1609483009000,1665653752972,0,1665653732766,1499915100000,0,0,1665653784033,1641020574000,0,0,1418484736,London and South East
274,2504,The Beatles' Childhood Homes,TheBeatlesChildhoodHomes,thebeatleshomes@nationaltrust.org.uk,+443442491895,"<p><a href=""https://www.nationaltrust.org.uk/beatles-childhood-homes"" target=""_blank"">Book your tour tickets online now</a> and enjoy the unique experience of a visit to the childhood homes of John Lennon and Sir Paul McCartney. This is your only opportunity to see inside the places where the Beatles met, composed and rehearsed many of their earliest songs.</p>

<p>Imagine walking through the back door into the kitchen where John&#39;s Aunt Mimi would have cooked him his tea, or standing in the spot where Lennon and McCartney composed &#39;I Saw Her Standing There&#39;.</p>

<p>Join our tour guides&nbsp;on a fascinating trip down memory lane, and take a moment to reflect on these incredible individuals. Visiting the Beatles&#39; childhood homes in Liverpool is an absolute must for fans of any ages. The tours provide a real insight into Lennon and McCartney&#39;s humble beginnings.</p>

<p>&nbsp;</p>
",A combined tour of Mendips and 20 Forthlin Road in Liverpool,The Beatles' Childhood Homes are open by pre-booked tour only. Please book your visit in advance via the Whats On section below. Thank you.,1665653492106,"<p>Members charge contributes towards the cost of operating the minibus.</p>

<p>Prices will vary in peak season.</p>

<p>&nbsp;</p>
","Tours run at 10.30am, 11.10am, 2.20pm and 3pm. You must book your visit in advance via the What's On section on the homepage. Thank you.",2022-01-01,2022-12-31,53.376751,-2.880458,0.931600048967176,-0.0502734760654108,0.802575477985409,0.596550586401935,-0.0502523016898646,0.998736554940727,England,Liverpool,,,Woolton and Allerton,https://www.nationaltrust.org.uk/beatles-childhood-homes,https://www.nationaltrust-tickets.org.uk/category/32906?branches.branchID=2358,"nationaltrust.org.uk
National Trust Mobile Application",0,0,0,0,1,1665653492106,1663746963000,1665653711851,1641020513000,1665653753028,0,1665653732886,1648114042000,0,0,1665653784393,1662892601000,0,0,1418488470,North West
275,243,Nymans,Nymans,nymans@nationaltrust.org.uk,+441444405250,"<p>The comfortable, yet elegant, house reflects the personalities and stories of the talented Messel family. In spring see blossom, bulbs and a stunning collection of subtly fragranced magnolias. The Rose Garden, inspired by Maud Messel&rsquo;s 1920s design, is scented by hints of old-fashioned roses. Dramatic shows of vibrant native tree colour in autumn precede winter&rsquo;s structural form, with pockets of perfumed daphne throughout the garden. Discover hidden corners through stone archways, walk along tree-lined avenues while surrounded by the lush countryside of the Sussex Weald. The adjoining woodland, with lake and bird hides, has plenty of opportunities to spot wildlife.</p>
"," A garden lovers' home for all seasons, with an extensive yet intimate garden set around a romantic house and ruins. ",,1665653492113,"<p>Free entry for National Trust members.&nbsp; We are open 7 days a week, and there is no need to book.&nbsp;&nbsp;</p>

<p>Dogs are welcome in the garden from 31 Oct 2022 until 12 Feb 2023.</p>

<p>Please note child ticket is aged&nbsp;under 17. Under 5&#39;s go free.</p>

<p>Last entry to the house is 30 mins before closing time.&nbsp;</p>

<p>&nbsp;</p>
",The first floor exhibition and house is open from 11:00am until 3:30pm.  Dogs will be welcome back in the garden in autumn 2022 (1st November 2022 until 12 February 2023). Kiosk open at busy times. ,2022-01-01,2022-12-31,51.05228,-0.1993913,0.891030376650051,-0.00348003468483177,0.77771986636832,0.628611016015503,-0.003480027660594,0.999993944685407,England,West Sussex,Handcross,RH17 6EB,near Haywards Heath,https://www.nationaltrust.org.uk/nymans,,"nationaltrust.org.uk
National Trust Mobile Application",1,65,0,0,0,1665653492113,1665379853000,1665653711792,1643713529000,1665653753042,0,1665653732817,1652947008000,0,0,1665653784101,1664802114000,0,0,1418484346,London and South East
276,178,Holnicote Estate,HolnicoteEstate,holnicote@nationaltrust.org.uk,+441643862452,"<p>Holnicote Estate makes up 12,000 acres of Exmoor National Park and is a contrasting landscape with everything from wild, rugged moorland and shingle beaches to ancient woodland and charming thatched villages.</p>

<p>A fantastic place for walking, horse riding and cycling,&nbsp;Holnicote has 150 miles of footpaths and bridleways to explore. Walk up to Dunkery Beacon, Somerset&#39;s highest point and a spectacular spot for stargazing, or take a more leisurely stroll and enjoy a picnic or BBQ at Bossington.</p>

<p>Red deer, Exmoor ponies, bats and the rare heath fritillary butterfly along with an awesome array of lichens and mosses make Holnicote a unique and very special place to visit.</p>
","Varied landscape of moorland, woods, farms and coast, rich in wildlife",,1665653492926,,,2022-01-01,2022-12-31,51.21106,-3.54753,0.893801610436367,-0.0619160788132744,0.779458905884646,0.62645336142215,-0.061876526140454,0.998083811867916,England,Somerset,,,near Minehead,https://www.nationaltrust.org.uk/holnicote-estate,,"nationaltrust.org.uk
National Trust Mobile Application",0,0,0,0,0,1665653492926,1655200387000,1665653711789,1499915096000,1665653753120,0,1665653732829,1653037350000,0,0,1665653784335,1641020480000,0,0,1418679708,South West
277,115,Dunster Castle and Watermill,DunsterCastleandWatermill,dunstercastle@nationaltrust.org.uk,+441643821314,"<p>Dramatically sited on a wooded hill, a castle has existed here since at least Norman times, with an impressive medieval gatehouse and ruined tower giving a reminder of its turbulent history. The castle that you see today became a lavish country home during the 19th century for the Luttrell family, who lived here for 600 years.</p>

<p>The terraced garden displays varieties of Mediterranean and subtropical plants, while the tranquil riverside wooded garden below, with its natural play area, leads to the historic working watermill. There are panoramic views over the Bristol Channel and surrounding countryside from the castle and grounds.</p>
",An ancient castle and comfortable country home with dramatic vistas and subtropical gardens,,1665653492922,"<p>Entry and parking&nbsp;is free for National Trust members with a valid membership card. Please scan your membership card at our pay and display machines for a free parking ticket.&nbsp;</p>

<p>We operate&nbsp;pay &amp; display in our car park where car park charges will apply for non-members at &pound;5.50 per vehicle per day, &pound;11 for motor homes. If you do not&nbsp;have coins to pay for parking, you can use the Paybyphone app (Location code 806775)&nbsp;or pay via card at our Visitor Reception.&nbsp;</p>

<p>Free parking in designated spaces for Blue Badge holders (subject to availability).&nbsp;</p>
","Last admission to the watermill and into the gardens is at 4pm. Last admission to the castle from the Visitor Reception or Ticket Office will be 3.45pm and from the Watermill will be 3.30pm. To avoid disappointment, please allow plenty of time to make your way up the hill if you wish to visit inside the castle.",2022-01-01,2022-12-31,51.186187,-3.438736,0.893367494691519,-0.0600172653068597,0.779186879178541,0.626791677765432,-0.0599812407091359,0.998199504489455,United Kingdom,Somerset,"Dunster Castle
Dunster",TA24 6NY,Minehead,https://www.nationaltrust.org.uk/dunster-castle-and-watermill,,"nationaltrust.org.uk
National Trust Mobile Application",0,0,0,0,1,1665653492922,1665387100000,1665653711855,1659185307000,1665653753108,0,1665653732900,1659017729000,0,0,1665653784433,1665213738000,0,0,1418677584,South West
278,559,Portstewart Strand,PortstewartStrand,portstewart@nationaltrust.org.uk,+442870836396,"<p>Sweeping along the edge of the North Coast, this two-mile stretch of golden sand is one of Northern Ireland&#39;s finest beaches and affords views of Inishowen headland and Mussenden Temple perched on the cliffs above.&nbsp;It is an ideal place for lazy picnics, surfing and long walks into the sand dunes, where wild pansy flowers dance in the breeze and common blue and dark green fritillary butterflies abound.</p>

<p>Its precious habitat is an important nature conservation site with way-marked trails. Nearby, the Bann Estuary is a sanctuary for waterfowl and wading birds like curlew and redshank.&nbsp; Exploring the hide on the west side of the River Bann also provides endless opportunity to witness the spectacle of birds.</p>
",Miles of golden sand,,1665653493614,"<p>Free parking for National Trust members.&nbsp;</p>

<p>Free parking for blue badge holders&nbsp;</p>

<p>For Booking an accessible wheelchair please folow the <a href=""https://www.maemurrayfoundation.org/projects/inclusive-beaches/"">link&nbsp;</a></p>

<p>&nbsp;</p>
",Opening times may vary due to weather conditions. Last admission for vehicles is one hour before closing time. Toilets may be open more than stated. ,2022-01-01,2022-12-31,55.172117,-6.724648,0.962935096945536,-0.117367248637652,0.820871374062588,0.571113112478254,-0.11709797713474,0.993120367201757,Northern Ireland,County Londonderry,118 Strand Road,BT55 7PG,Portstewart,https://www.nationaltrust.org.uk/portstewart-strand,,"nationaltrust.org.uk
National Trust Mobile Application",0,0,0,0,0,1665653493614,1664903155000,1665653711915,1664903155000,1665653753171,0,1665653732981,1649838871000,0,0,1665653784636,1664466313000,0,0,1417708164,Northern Ireland
279,29,"Beningbrough Hall, Gallery and Gardens",BeningbroughHallGalleryandGardens,beningbrough@nationaltrust.org.uk,+441904472027,"<p>Surrounded by parkland, with riverside and woodland walks on all sides, the view of the hall as you turn on to the long drive evokes images of an intriguing past. Beningbrough has been shaped for more than 300 years by the people who lived here.&nbsp;</p>

<p>The gardens are experiencing a renaissance; new planting schemes and garden rooms, designed by award-winning designer Andy Sturgeon, enhance the herbaceous borders, walled and American gardens. You can see the how it progresses on your visit. All year the gardens and parkland are alight with colour &ndash; from snowdrops, crocuses and daffodils to dahlias, pumpkins and apples.</p>

<p>Families can let off steam in the wilderness play area or see what&#39;s on offer in the school holidays. Refuel in the walled garden restaurant or brewhouse or grab something to take away as you explore.&nbsp;Choose from plants and an extensive home and garden range&nbsp;in the shop.</p>
",A place of reinvention and evolving gardens in the Vale of York,"The hall and galleries are currently closed for a 2.3 million infrastructure project and due to re-open in summer 2023. The garden, restaurant, shop, play area and toilets are open (not every day) - see opening times below for days and times.",1665653493613,"<p>The hall and galleries are currently closed for a 2.3 million infrastructure project and due to re-open in summer 2023.</p>

<p>The current price is for access to the gardens, play area, restaurant or brew house, and shop.&nbsp;</p>

<p>Free entry for National Trust members and under fives.&nbsp;</p>

<p>We also accept a selection of other passes including, but not exclusively, RHS membership, Yorkshire&#39;s Great Houses, Castles and Gardens Cards, Max Card&nbsp;and the Visit York Pass.&nbsp;</p>
","Last entry March - October, 4.30pm.

Last entry November - February, 3pm.",2022-01-01,2022-12-31,54.022099,-1.21315,0.942863496388336,-0.0211734618205692,0.809243643147574,0.587473170472696,-0.0211718797908962,0.99977585063159,England,North Yorkshire,Beningbrough,YO30 1DD,York,https://www.nationaltrust.org.uk/beningbrough-hall-gallery-and-gardens,,"nationaltrust.org.uk
National Trust Mobile Application",1,8,0,0,1,1665653493613,1664951932000,1665653711927,1656570711000,1665653753190,0,1665653732955,1659681078000,0,0,1665653784706,1663141731000,0,0,,Yorkshire and North East
280,344,Ulverscroft Nature Reserve,UlverscroftNatureReserve,ulverscroftnaturereserve@nationaltrust.org.uk,+441332863822,"<p>Part of the ancient forest of Charnwood, Ulverscroft is especially beautiful during the spring bluebell season. Includes heathland and woodland habitats.</p>

<p><strong>Please note:</strong> access to Ulverscroft is by permit only from the Leicestershire and Rutland Wildlife Trust. Please call 0116 262 9968 for more information and to acquire a permit.</p>
",Reserve in the care of the Leicestershire and Rutland Wildlife Trust,,1665653494562,,,0,0,52.701401,-1.27259,0.919812967863832,-0.0222108855279546,0.795488298283518,0.605968949117026,-0.022209059381272,0.999753348422199,England,Leicestershire,"Ulverscroft
Copt Oak",,near Loughborough,https://www.nationaltrust.org.uk/ulverscroft-nature-reserve,,"National Trust Mobile Application
nationaltrust.org.uk",0,0,0,0,0,1665653494562,1657270197000,1665653711972,1657269628000,1665653753240,0,1665653733027,1499915072000,0,0,1665653784759,1577871992000,0,0,1418397383,Midlands
281,253,Owletts,Owletts,owletts@nationaltrust.org.uk,+441732810378,"<p>This Charles II house is an extraordinary example of a Kent country home.&nbsp; As you wander round the house, you will see the architectural influences of its most famous owner, architect Sir Herbert Baker.</p>

<p>Why not chat to our friendly room guides and look out for some of our favourite features such as the oval stained glass window, the electrical empire clock and the 17th-century plaster ceiling. To keep the&nbsp;children entertained, don&#39;t forget to pick up the house trail.</p>

<p>In the garden, the area in front of the house has been opened up for passers by to enjoy, whilst the sunken garden is a sun trap.&nbsp;Extend your day by relaxing with a picnic in the garden.</p>

<p>The house is owned and maintained by the National Trust. The house, gardens and its events are managed by the tenants of Owletts.</p>
",Family home of the renowned architect Sir Herbert Baker,Owletts is now closed for the season.,1665653494969,"<p>Cash payment only as we have no card facilities.</p>
",,2022-01-01,2022-12-31,51.39313,0.391894,0.896979331405473,0.00683984061881066,0.781445661067252,0.623973299748608,0.0068397872870797,0.99997660838135,England,Kent,"The Street
Cobham",DA12 3AP,Gravesend,https://www.nationaltrust.org.uk/owletts,,"nationaltrust.org.uk
National Trust Mobile Application",0,0,0,0,1,1665653494969,1664268935000,1665653711989,1652098752000,1665653753254,0,1665653733043,1558859081000,0,0,1665653784846,1664268756000,0,0,1436967980,London and South East
282,290,Sandham Memorial Chapel,SandhamMemorialChapel,sandham@nationaltrust.org.uk,+441635278394,"<p>This modest red-brick building tucked away in a quiet corner of Hampshire houses an unexpected treasure; an epic series of large-scale murals, by the acclaimed war artist&nbsp;Stanley Spencer.</p>

<p>Built to honour the &#39;forgotten dead&#39; of the First World War, who were not remembered on any official memorials, the series was inspired by Spencer&rsquo;s own experiences as a medical orderly at the Beaufort Hospital in Bristol and both orderly and&nbsp;soldier on the Salonika front. It is peppered with personal and unexpected details and uniquely shows the everyday activities rather than the horrors of war. Inspired by Giotto&#39;s Arena Chapel in Padua and made possible through the generous patronage of Louis and Mary Behrend, Spencer referred to Sandham Memorial Chapel as his &quot;Holy Box&quot;. The 19 oil paintings covering three walls&nbsp;of the chapel&nbsp;took six years to complete&nbsp;and are considered by many to be the artist&rsquo;s finest achievement.</p>

<p>The chapel holds&nbsp;services throughout the year, the most important of these being the annual Armistice event. There are also&nbsp;regular talks in the Chapel about its creation and the paintings themselves, as well as a lively programme of workshops and events.</p>

<p>There is an&nbsp;exhibtion area in one of the original almshouses which are&nbsp;decorated in period colours and style. You&#39;ll find information panels, a short film,&nbsp;copies of archival material, a handling&nbsp;kit, and panels&nbsp;contexualising the chapel.<span class=""readonly-textarea span9"" id=""web-intro-text"">&nbsp;</span></p>

<p><span class=""readonly-textarea span9"" id=""web-intro-text"">Outside the front of the chapel you have views across to Watership Down which glows in the late evening sun,&nbsp; the&nbsp;original orchard&nbsp;with&nbsp;old&nbsp;apple varieties and&nbsp;a beautiful&nbsp;wildflower meadow.&nbsp; </span></p>

<p><span class=""readonly-textarea span9"">At the rear of the chapel the</span><span class=""readonly-textarea span9"">&nbsp;garden which was professionally designed, but inspired and created by volunteers, provides a place to reflect. </span></p>

<p><span class=""readonly-textarea span9"">Additionally,&nbsp;you might like to follow a walk around the village&nbsp;&quot;In Spencer&#39;s Footsteps&quot; and take in some of the sights and places where he lived.</span></p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>
",World famous chapel containing Stanley Spencer's visionary paintings,,1665653495589,"<p>We&nbsp;no longer require you to&nbsp;pre-book your&nbsp;visit to the chapel.</p>
",,2022-01-01,2022-12-31,51.344799,-1.33691,0.896135796324692,-0.0233334813028374,0.78091903974249,0.624632254504735,-0.0233313640362442,0.999727786676057,England,Hampshire,"Harts Lane
Burghclere",RG20 9JT,near Newbury,https://www.nationaltrust.org.uk/sandham-memorial-chapel,,"National Trust Mobile Application
nationaltrust.org.uk",0,0,0,0,1,1665653495589,1655200302000,1665653712054,1646813771000,1665653753318,0,1665653733109,1645888751000,0,0,1665653784917,1647612281000,0,0,1552045316,London and South East
283,5160,Heysham Coast,HeyshamCoast,morecambebayproperties@nationaltrust.org.uk,+441524701178,"<p>This sandstone headland, south of Morecambe and north of Heysham port, rises majestically above the sea. See the remains of St Patrick&#39;s Chapel, built in the early Medieval period and now a Scheduled Ancient Monument. The eight body-shaped, rock-cut graves here are believed to be unique.</p>

<p>Enjoy a walk in the wide open spaces of the Barrows, an area of coastal grassland and peaceful woodland, which used to be a garden in the picturesque era.</p>
",Beautiful sandstone headland renowned for its eighth-century chapel and rock hewn graves; a wonderful urban green space,,1665653495656,,,0,0,54.046973,-2.902574,0.943297629586477,-0.0506594730827819,0.809498608486148,0.587121795591844,-0.050637807268,0.998717083299915,England,Lancashire,"Heysham village
near Morecambe",,,https://www.nationaltrust.org.uk/heysham-coast,,"National Trust Mobile Application
nationaltrust.org.uk",0,0,0,0,0,1665653495656,1658835275000,1665653712037,1499915194000,1665653753304,0,1665653733088,1499915194000,0,0,1665653784826,1641020651000,0,0,1427384203,North West
284,122,Elizabethan House Museum,ElizabethanHouseMuseum,elizabethanhouse@nationaltrust.org.uk,+441493855746,"<p>An amazing &#39;hands on&#39; museum to enthrall all ages.</p>

<p>This 16th-century quayside building reflects the life and times of the families who lived here from Tudor to Victorian times. Decide for yourself if the death of Charles I was plotted in the Conspiracy Room.</p>

<p><strong>Please note:</strong> Elizabethan House Museum is managed by Norfolk Museums Service.</p>
",Delightful treasury of 16th-century domestic history,,1665653496441,,,2022-01-01,2022-12-31,52.605,1.72721,0.918130453011617,0.0301455013733713,0.794467621051445,0.607306511656887,0.0301409357871342,0.999545658781967,England,Norfolk,4 South Quay,NR30 2QH,Great Yarmouth,https://www.nationaltrust.org.uk/elizabethan-house-museum,,"National Trust Mobile Application
nationaltrust.org.uk",0,0,0,0,1,1665653496441,1657197719000,1665653712095,1577871872000,1665653753363,0,1665653733149,1638452914000,0,0,1665653784954,1641020469000,0,0,,East of England
285,6120,Abinger Roughs and Netley Park,AbingerRoughsandNetleyPark,,,"<p>Abinger Roughs, above the village of Abinger Hammer, is an area of grassland and mixed woodland - some of the mighty oak trees are over 300 years old. The Roughs is home to many creatures and it&rsquo;s a perfect spot for a young explorer to start looking at nature.</p>

<p>In the 1870s, Charles Darwin, the famous naturalist, actually walked on the Roughs while staying at Abinger Hall.</p>

<p>Abinger Roughs&rsquo; shady paths are fairly flat and clearly marked, so you can&rsquo;t get lost. It&rsquo;s a lovely area for family picnics.</p>

<p>Netley Park lies on the scarp slope of the North Downs within the Surrey Hills Area of Outstanding Natural Beauty. Netley House and its grounds are not open to the public, but there are 211 acres of woodland to explore, with fine views over the Tillingbourne Valley.</p>
","Hidden woods with ancient trees and flower-sprinkled grasslands, just off the North Downs and Pilgrims Ways",,1665653496414,,,2022-01-01,2022-12-31,51.22138228,-0.43698789,0.89398176820868,-0.0076268774718428,0.779571753676707,0.626312925676473,-0.00762680353042145,0.999970915511,England,Surrey,NT Car park on White Downs Lane,RH5 6QS (nearest postcode),Abinger Hammer,https://www.nationaltrust.org.uk/abinger-roughs-and-netley-park,,"National Trust Mobile Application
nationaltrust.org.uk",0,0,0,0,0,1665653496414,1657098919000,1665653712113,1641020571000,1665653753376,0,1665653733174,1598255295000,0,0,1665653785014,1641020571000,0,0,1421770506,London and South East
