_id,place_id,label_id,pattern_id,week_start
11547,110,254,941,20220926
11548,110,252,927,20220725
11549,110,255,948,20220725
11550,110,253,934,20220725
11551,110,254,941,20220725
11552,110,254,942,20220124
11553,110,255,949,20220124
11554,110,253,935,20220124
11555,110,252,927,20220523
11556,110,255,948,20220523
11557,110,253,934,20220523
11558,110,254,941,20220523
11559,110,252,927,20220321
11560,110,255,948,20220321
11561,110,253,934,20220321
11562,110,254,941,20220321
11563,110,254,942,20221121
11564,110,252,928,20221121
11565,110,255,949,20221121
11566,110,253,935,20221121
11567,110,252,927,20220919
11568,110,255,948,20220919
11569,110,253,934,20220919
11570,110,254,941,20220919
11571,110,252,927,20220718
11572,110,255,948,20220718
11573,110,253,934,20220718
11574,110,254,941,20220718
11575,110,254,942,20220117
11576,110,255,949,20220117
11577,110,253,935,20220117
11578,110,252,927,20220516
11579,110,255,948,20220516
11580,110,253,934,20220516
11581,110,254,941,20220516
11582,110,254,942,20221114
11583,110,252,928,20221114
11584,110,255,949,20221114
11585,110,253,935,20221114
11586,110,252,927,20220314
11587,110,255,948,20220314
11588,110,253,934,20220314
11589,110,254,941,20220314
11590,110,252,927,20220912
11591,110,255,948,20220912
11592,110,253,934,20220912
11593,110,254,941,20220912
11594,110,252,927,20220711
11595,110,255,948,20220711
11596,110,253,934,20220711
11597,110,254,941,20220711
11598,110,254,942,20220110
11599,110,255,946,20220110
11600,110,253,935,20220110
11601,110,252,927,20220509
11602,110,255,948,20220509
11603,110,253,934,20220509
11604,110,254,941,20220509
11605,110,254,942,20221107
11606,110,252,928,20221107
11607,110,255,949,20221107
11608,110,253,935,20221107
11609,110,252,927,20220307
11610,110,255,948,20220307
11611,110,253,934,20220307
11612,110,254,941,20220307
11613,110,252,927,20220905
11614,110,255,948,20220905
11615,110,253,934,20220905
11616,110,254,941,20220905
11617,110,252,927,20220704
11618,110,255,948,20220704
11619,110,253,934,20220704
11620,110,254,941,20220704
11621,110,254,942,20220103
11622,110,252,930,20220103
11623,110,255,949,20220103
11624,110,253,935,20220103
11625,110,252,927,20220502
11626,110,255,948,20220502
11627,110,253,934,20220502
11628,110,254,941,20220502
11629,111,256,955,20221031
11630,111,256,955,20220829
11631,111,256,955,20220228
11632,111,256,953,20211227
11633,111,256,955,20220627
11634,111,256,954,20221226
11635,111,256,955,20220425
11636,111,256,955,20221024
11637,111,256,955,20220822
11638,111,256,955,20220221
11639,111,256,955,20220620
11640,111,256,955,20221219
11641,111,256,955,20220418
11642,111,256,955,20221017
11643,111,256,955,20220815
11644,111,256,955,20220214
11645,111,256,955,20220613
11646,111,256,955,20221212
11647,111,256,955,20220411
11648,111,256,955,20221010
11649,111,256,955,20220808
11650,111,256,955,20220207
11651,111,256,955,20220606
11652,111,256,955,20221205
11653,111,256,955,20220404
11654,111,256,955,20221003
11655,111,256,955,20220801
11656,111,256,955,20220131
11657,111,256,955,20220530
11658,111,256,955,20220328
11659,111,256,955,20221128
11660,111,256,955,20220926
11661,111,256,955,20220725
11662,111,256,955,20220124
11663,111,256,955,20220523
11664,111,256,955,20220321
11665,111,256,955,20221121
11666,111,256,955,20220919
11667,111,256,955,20220718
11668,111,256,955,20220117
11669,111,256,955,20220516
11670,111,256,955,20221114
11671,111,256,955,20220314
11672,111,256,955,20220912
11673,111,256,955,20220711
11674,111,256,955,20220110
11675,111,256,955,20220509
11676,111,256,955,20221107
11677,111,256,955,20220307
11678,111,256,955,20220905
11679,111,256,955,20220704
11680,111,256,955,20220103
11681,111,256,955,20220502
11682,114,257,958,20221031
11683,114,259,958,20221031
11684,114,257,958,20220829
11685,114,259,958,20220829
11686,114,258,959,20220829
11687,114,257,958,20220228
11688,114,259,958,20220228
11689,114,257,956,20211227
11690,114,259,956,20211227
11691,114,257,958,20220627
11692,114,259,958,20220627
11693,114,257,957,20221226
11694,114,259,957,20221226
11695,114,257,958,20220425
11696,114,259,958,20220425
11697,114,257,958,20221024
11698,114,259,958,20221024
11699,114,257,958,20220822
11700,114,259,958,20220822
11701,114,257,958,20220221
11702,114,259,958,20220221
11703,114,257,958,20220620
11704,114,259,958,20220620
11705,114,257,958,20221219
11706,114,259,958,20221219
11707,114,257,958,20220418
11708,114,259,958,20220418
11709,114,257,958,20221017
11710,114,259,958,20221017
11711,114,257,958,20220815
11712,114,259,958,20220815
11713,114,257,958,20220214
11714,114,259,958,20220214
11715,114,257,958,20220613
11716,114,259,958,20220613
11717,114,257,958,20221212
11718,114,259,958,20221212
11719,114,257,958,20220411
11720,114,259,958,20220411
11721,114,257,958,20221010
11722,114,259,958,20221010
11723,114,257,958,20220808
11724,114,259,958,20220808
11725,114,257,958,20220207
11726,114,259,958,20220207
11727,114,257,958,20220606
11728,114,259,958,20220606
11729,114,257,958,20221205
11730,114,259,958,20221205
11731,114,257,958,20220404
11732,114,259,958,20220404
11733,114,257,958,20221003
11734,114,259,958,20221003
11735,114,257,958,20220801
11736,114,259,958,20220801
11737,114,257,958,20220131
11738,114,259,958,20220131
11739,114,257,958,20220530
11740,114,259,958,20220530
11741,114,257,958,20220328
11742,114,259,958,20220328
11743,114,257,958,20221128
11744,114,259,958,20221128
11745,114,257,958,20220926
11746,114,259,958,20220926
11747,114,258,959,20220926
11748,114,257,958,20220725
11749,114,259,958,20220725
11750,114,257,958,20220124
11751,114,259,958,20220124
11752,114,257,958,20220523
11753,114,259,958,20220523
11754,114,257,958,20220321
11755,114,259,958,20220321
11756,114,257,958,20221121
11757,114,259,958,20221121
11758,114,257,958,20220919
11759,114,259,958,20220919
11760,114,258,959,20220919
11761,114,257,958,20220718
11762,114,259,958,20220718
11763,114,257,958,20220117
11764,114,259,958,20220117
11765,114,257,958,20220516
11766,114,259,958,20220516
11767,114,257,958,20221114
11768,114,259,958,20221114
11769,114,257,958,20220314
11770,114,259,958,20220314
11771,114,257,958,20220912
11772,114,259,958,20220912
11773,114,258,959,20220912
11774,114,257,958,20220711
11775,114,259,958,20220711
11776,114,257,958,20220110
11777,114,259,958,20220110
11778,114,257,958,20220509
11779,114,259,958,20220509
11780,114,257,958,20221107
11781,114,259,958,20221107
11782,114,257,958,20220307
11783,114,259,958,20220307
11784,114,257,958,20220905
11785,114,259,958,20220905
11786,114,258,959,20220905
11787,114,257,958,20220704
11788,114,259,958,20220704
11789,114,257,958,20220103
11790,114,259,958,20220103
11791,114,257,958,20220502
11792,114,259,958,20220502
11793,116,261,963,20221031
11794,116,262,963,20221031
11795,116,260,960,20221031
11796,116,261,964,20220530
11797,116,262,964,20220530
11798,116,260,961,20220530
11799,116,261,964,20220829
11800,116,262,964,20220829
11801,116,260,961,20220829
11802,116,261,963,20220228
11803,116,262,963,20220228
11804,116,260,960,20220228
11805,116,261,964,20220328
11806,116,262,964,20220328
11807,116,260,961,20220328
11808,116,261,964,20220627
11809,116,262,964,20220627
11810,116,260,961,20220627
11811,116,260,961,20220926
11812,116,261,964,20220926
11813,116,262,968,20220926
11814,116,261,964,20220425
11815,116,262,964,20220425
11816,116,260,961,20220425
11817,116,261,964,20220725
11818,116,262,964,20220725
11819,116,260,961,20220725
11820,116,261,964,20221024
11821,116,262,964,20221024
11822,116,260,961,20221024
11823,116,261,964,20220523
11824,116,262,964,20220523
11825,116,260,961,20220523
11826,116,261,964,20220822
11827,116,262,964,20220822
11828,116,260,961,20220822
11829,116,261,963,20220321
11830,116,262,963,20220321
11831,116,260,960,20220321
11832,116,261,963,20220221
11833,116,262,963,20220221
11834,116,260,960,20220221
11835,116,261,963,20221121
11836,116,262,963,20221121
11837,116,260,960,20221121
11838,116,261,964,20220620
11839,116,262,964,20220620
11840,116,260,961,20220620
11841,116,261,965,20220919
11842,116,262,965,20220919
11843,116,260,962,20220919
11844,116,261,964,20220418
11845,116,262,964,20220418
11846,116,260,961,20220418
11847,116,261,964,20220718
11848,116,262,964,20220718
11849,116,260,961,20220718
11850,116,261,964,20221017
11851,116,262,964,20221017
11852,116,260,961,20221017
11853,116,261,964,20220516
11854,116,262,964,20220516
11855,116,260,961,20220516
11856,116,261,964,20220815
11857,116,262,964,20220815
11858,116,260,961,20220815
11859,116,261,963,20221114
11860,116,262,963,20221114
11861,116,260,960,20221114
11862,116,261,963,20220314
11863,116,262,963,20220314
11864,116,260,960,20220314
11865,116,261,966,20220214
11866,116,262,966,20220214
11867,116,261,964,20220613
11868,116,262,964,20220613
11869,116,260,961,20220613
11870,116,261,964,20220912
11871,116,262,964,20220912
11872,116,260,961,20220912
11873,116,261,964,20220711
11874,116,262,964,20220711
11875,116,260,961,20220711
11876,116,261,964,20220411
11877,116,262,964,20220411
11878,116,260,961,20220411
11879,116,261,964,20221010
11880,116,262,964,20221010
11881,116,260,961,20221010
11882,116,261,964,20220509
11883,116,262,964,20220509
11884,116,260,961,20220509
11885,116,261,964,20220808
11886,116,262,964,20220808
11887,116,260,961,20220808
11888,116,261,963,20220207
11889,116,262,963,20220207
11890,116,260,960,20220207
11891,116,261,963,20221107
11892,116,262,963,20221107
11893,116,260,960,20221107
11894,116,261,963,20220307
11895,116,262,963,20220307
11896,116,260,960,20220307
11897,116,261,964,20220606
11898,116,262,964,20220606
11899,116,260,961,20220606
11900,116,261,964,20220905
11901,116,262,964,20220905
11902,116,260,961,20220905
11903,116,261,964,20220404
11904,116,262,964,20220404
11905,116,260,961,20220404
11906,116,261,964,20220704
11907,116,262,964,20220704
11908,116,260,961,20220704
11909,116,260,961,20221003
11910,116,261,964,20221003
11911,116,262,967,20221003
11912,116,261,964,20220502
11913,116,262,964,20220502
11914,116,260,961,20220502
11915,116,261,964,20220801
11916,116,262,964,20220801
11917,116,260,961,20220801
11918,115,263,971,20221031
11919,115,263,971,20220829
11920,115,263,971,20220228
11921,115,263,969,20211227
11922,115,263,971,20220627
11923,115,263,970,20221226
11924,115,263,971,20220425
11925,115,263,971,20221024
11926,115,263,971,20220822
11927,115,263,971,20220221
11928,115,263,971,20220620
11929,115,263,971,20221219
11930,115,263,971,20220418
11931,115,263,971,20221017
11932,115,263,971,20220815
11933,115,263,971,20220214
11934,115,263,971,20220613
11935,115,263,971,20221212
11936,115,263,971,20220411
11937,115,263,971,20221010
11938,115,263,971,20220808
11939,115,263,971,20220207
11940,115,263,971,20220606
11941,115,263,971,20221205
11942,115,263,971,20220404
11943,115,263,971,20221003
11944,115,263,971,20220801
11945,115,263,971,20220131
11946,115,263,971,20220530
11947,115,263,971,20220328
11948,115,263,971,20221128
11949,115,263,971,20220926
11950,115,263,971,20220725
11951,115,263,971,20220124
11952,115,263,971,20220523
11953,115,263,971,20220321
11954,115,263,971,20221121
11955,115,263,971,20220919
11956,115,263,971,20220718
11957,115,263,971,20220117
11958,115,263,971,20220516
11959,115,263,971,20221114
11960,115,263,971,20220314
11961,115,263,971,20220912
11962,115,263,971,20220711
11963,115,263,971,20220110
11964,115,263,971,20220509
11965,115,263,971,20221107
11966,115,263,971,20220307
11967,115,263,971,20220905
11968,115,263,971,20220704
11969,115,263,971,20220103
11970,115,263,971,20220502
11971,112,264,973,20221031
11972,112,265,973,20221031
11973,112,266,973,20221031
11974,112,267,973,20221031
11975,112,268,973,20221031
11976,112,265,974,20220530
11977,112,266,974,20220530
11978,112,267,974,20220530
11979,112,268,974,20220530
11980,112,265,974,20220829
11981,112,266,974,20220829
11982,112,267,974,20220829
11983,112,268,974,20220829
11984,112,264,973,20221128
11985,112,265,973,20221128
11986,112,266,973,20221128
11987,112,267,973,20221128
11988,112,268,973,20221128
11989,112,265,973,20220627
11990,112,266,973,20220627
11991,112,267,973,20220627
11992,112,268,973,20220627
11993,112,264,972,20221226
11994,112,265,972,20221226
11995,112,266,972,20221226
11996,112,267,972,20221226
11997,112,268,972,20221226
11998,112,265,973,20220926
11999,112,266,973,20220926
12000,112,267,973,20220926
12001,112,268,973,20220926
12002,112,265,974,20220725
12003,112,266,974,20220725
12004,112,267,974,20220725
12005,112,268,974,20220725
12006,112,264,974,20221024
12007,112,265,974,20221024
12008,112,266,974,20221024
12009,112,267,974,20221024
12010,112,268,974,20221024
12011,112,265,973,20220523
12012,112,266,973,20220523
12013,112,267,973,20220523
12014,112,268,973,20220523
12015,112,265,974,20220822
12016,112,266,974,20220822
12017,112,267,974,20220822
12018,112,268,974,20220822
12019,112,264,973,20221121
12020,112,265,973,20221121
12021,112,266,973,20221121
12022,112,267,973,20221121
12023,112,268,973,20221121
12024,112,265,973,20220620
12025,112,266,973,20220620
12026,112,267,973,20220620
12027,112,268,973,20220620
12028,112,264,974,20221219
12029,112,265,973,20220919
12030,112,266,973,20220919
12031,112,267,973,20220919
12032,112,268,973,20220919
12033,112,265,973,20220718
12034,112,266,973,20220718
12035,112,267,973,20220718
12036,112,268,973,20220718
12037,112,264,973,20221017
12038,112,265,974,20221017
12039,112,266,974,20221017
12040,112,267,974,20221017
12041,112,268,974,20221017
12042,112,265,973,20220516
12043,112,266,973,20220516
12044,112,267,973,20220516
12045,112,268,973,20220516
12046,112,265,974,20220815
12047,112,266,974,20220815
12048,112,267,974,20220815
12049,112,268,974,20220815
12050,112,264,973,20221114
12051,112,265,973,20221114
12052,112,266,973,20221114
12053,112,267,973,20221114
12054,112,268,973,20221114
12055,112,265,973,20220613
12056,112,266,973,20220613
12057,112,267,973,20220613
12058,112,268,973,20220613
12059,112,264,973,20221212
12060,112,265,973,20221212
12061,112,266,973,20221212
12062,112,267,973,20221212
12063,112,268,973,20221212
12064,112,265,973,20220912
12065,112,266,973,20220912
12066,112,267,973,20220912
12067,112,268,973,20220912
12068,112,265,973,20220711
12069,112,266,973,20220711
12070,112,267,973,20220711
12071,112,268,973,20220711
12072,112,265,973,20221010
12073,112,266,973,20221010
12074,112,267,973,20221010
12075,112,268,973,20221010
12076,112,265,973,20220509
12077,112,266,973,20220509
12078,112,267,973,20220509
12079,112,268,973,20220509
12080,112,265,974,20220808
12081,112,266,974,20220808
12082,112,267,974,20220808
12083,112,268,974,20220808
12084,112,264,973,20221107
12085,112,265,973,20221107
12086,112,266,973,20221107
12087,112,267,973,20221107
12088,112,268,973,20221107
12089,112,265,973,20220606
12090,112,266,973,20220606
12091,112,267,973,20220606
12092,112,268,973,20220606
12093,112,264,973,20221205
12094,112,265,973,20221205
12095,112,266,973,20221205
12096,112,267,973,20221205
12097,112,268,973,20221205
12098,112,265,973,20220704
12099,112,266,973,20220704
12100,112,267,973,20220704
12101,112,268,973,20220704
12102,112,265,973,20221003
12103,112,266,973,20221003
12104,112,267,973,20221003
12105,112,268,973,20221003
12106,112,265,973,20220502
12107,112,266,973,20220502
12108,112,267,973,20220502
12109,112,268,973,20220502
12110,112,265,974,20220801
12111,112,266,974,20220801
12112,112,267,974,20220801
12113,112,268,974,20220801
12114,113,270,976,20220530
12115,113,270,976,20220829
12116,113,270,976,20220328
12117,113,270,976,20220627
12118,113,270,976,20220926
12119,113,269,975,20220725
12120,113,270,976,20220725
12121,113,270,976,20220425
12122,113,269,975,20220523
12123,113,270,976,20220523
12124,113,269,975,20220822
12125,113,270,976,20220822
12126,113,269,975,20220620
12127,113,270,976,20220620
12128,113,269,975,20220919
12129,113,270,976,20220919
12130,113,270,976,20220418
12131,113,270,976,20220718
12132,113,270,976,20220516
12133,113,270,976,20220815
12134,113,270,976,20220613
12135,113,270,976,20220912
12136,113,270,976,20220711
12137,113,270,976,20220411
12138,113,270,976,20220509
12139,113,270,976,20220808
12140,113,270,976,20220606
12141,113,270,976,20220905
12142,113,270,976,20220404
12143,113,270,976,20220704
12144,113,270,976,20220502
12145,113,270,976,20220801
12146,118,271,977,20221031
12147,118,271,977,20220131
12148,118,272,984,20220131
12149,118,271,978,20220530
12150,118,272,983,20220530
12151,118,271,978,20220829
12152,118,272,983,20220829
12153,118,271,977,20220228
12154,118,272,984,20220228
12155,118,271,977,20221128
12156,118,272,984,20221128
12157,118,271,977,20220328
12158,118,272,984,20220328
12159,118,271,978,20220627
12160,118,272,983,20220627
12161,118,271,977,20220926
12162,118,272,989,20220926
12163,118,271,977,20220425
12164,118,272,984,20220425
12165,118,271,978,20220725
12166,118,272,983,20220725
12167,118,271,977,20221024
12168,118,271,978,20220523
12169,118,272,983,20220523
12170,118,271,978,20220822
12171,118,272,983,20220822
12172,118,271,977,20220321
12173,118,272,984,20220321
12174,118,271,977,20220221
12175,118,272,984,20220221
12176,118,271,977,20221121
12177,118,272,984,20221121
12178,118,271,978,20220620
12179,118,272,983,20220620
12180,118,271,978,20220919
12181,118,272,983,20220919
12182,118,271,981,20220418
12183,118,272,987,20220418
12184,118,271,978,20220718
12185,118,272,983,20220718
12186,118,271,977,20221017
12187,118,271,978,20220516
12188,118,272,983,20220516
12189,118,271,979,20220815
12190,118,272,985,20220815
12191,118,271,980,20221114
12192,118,272,986,20221114
12193,118,271,977,20220314
12194,118,272,984,20220314
12195,118,271,977,20220214
12196,118,272,984,20220214
12197,118,271,978,20220613
12198,118,272,983,20220613
12199,118,271,978,20220912
12200,118,272,983,20220912
12201,118,271,977,20221212
12202,118,272,984,20221212
12203,118,271,978,20220711
12204,118,272,983,20220711
12205,118,271,982,20220411
12206,118,272,990,20220411
12207,118,271,977,20221010
12208,118,271,978,20220509
12209,118,272,983,20220509
12210,118,271,978,20220808
12211,118,272,983,20220808
12212,118,271,977,20220207
12213,118,272,984,20220207
12214,118,271,977,20221107
12215,118,271,977,20220307
12216,118,272,984,20220307
12217,118,271,978,20220606
12218,118,272,983,20220606
12219,118,271,978,20220905
12220,118,272,983,20220905
12221,118,271,977,20221205
12222,118,272,984,20221205
12223,118,271,977,20220404
12224,118,272,984,20220404
12225,118,271,978,20220704
12226,118,272,983,20220704
12227,118,271,977,20221003
12228,118,271,978,20220502
12229,118,272,988,20220502
12230,118,271,978,20220801
12231,118,272,983,20220801
12232,119,273,993,20221031
12233,119,273,993,20220829
12234,119,273,993,20220228
12235,119,273,991,20211227
12236,119,273,993,20220627
12237,119,273,992,20221226
12238,119,273,993,20220425
12239,119,273,993,20221024
12240,119,273,993,20220822
12241,119,273,993,20220221
12242,119,273,993,20220620
12243,119,273,993,20221219
12244,119,273,993,20220418
12245,119,273,993,20221017
12246,119,273,993,20220815
12247,119,273,993,20220214
12248,119,273,993,20220613
12249,119,273,993,20221212
12250,119,273,993,20220411
12251,119,273,993,20221010
12252,119,273,993,20220808
12253,119,273,993,20220207
12254,119,273,993,20220606
12255,119,273,993,20221205
12256,119,273,993,20220404
12257,119,273,993,20221003
12258,119,273,993,20220801
12259,119,273,993,20220131
12260,119,273,993,20220530
12261,119,273,993,20220328
12262,119,273,993,20221128
12263,119,273,993,20220926
12264,119,273,993,20220725
12265,119,273,993,20220124
12266,119,273,993,20220523
12267,119,273,993,20220321
12268,119,273,993,20221121
12269,119,273,993,20220919
12270,119,273,993,20220718
12271,119,273,993,20220117
12272,119,273,993,20220516
12273,119,273,993,20221114
12274,119,273,993,20220314
12275,119,273,993,20220912
12276,119,273,993,20220711
12277,119,273,993,20220110
12278,119,273,993,20220509
12279,119,273,993,20221107
12280,119,273,993,20220307
12281,119,273,993,20220905
12282,119,273,993,20220704
12283,119,273,993,20220103
12284,119,273,993,20220502
12285,117,274,995,20221031
12286,117,275,1000,20221031
12287,117,276,1000,20221031
12288,117,277,1000,20221031
12289,117,278,1000,20221031
12290,117,279,1000,20221031
12291,117,274,996,20220530
12292,117,275,996,20220530
12293,117,276,996,20220530
12294,117,278,996,20220530
12295,117,279,996,20220530
12296,117,277,1001,20220530
12297,117,274,996,20220829
12298,117,275,996,20220829
12299,117,276,996,20220829
12300,117,278,996,20220829
12301,117,279,996,20220829
12302,117,277,1001,20220829
12303,117,274,996,20220228
12304,117,275,996,20220228
12305,117,276,996,20220228
12306,117,278,996,20220228
12307,117,279,996,20220228
12308,117,277,1001,20220228
12309,117,274,995,20221128
12310,117,275,1000,20221128
12311,117,276,1000,20221128
12312,117,277,1000,20221128
12313,117,278,1000,20221128
12314,117,279,1000,20221128
12315,117,274,996,20220328
12316,117,275,996,20220328
12317,117,276,996,20220328
12318,117,278,996,20220328
12319,117,279,996,20220328
12320,117,277,1001,20220328
12321,117,274,996,20220627
12322,117,275,996,20220627
12323,117,276,996,20220627
12324,117,278,996,20220627
12325,117,279,996,20220627
12326,117,277,1001,20220627
12327,117,274,994,20221226
12328,117,275,999,20221226
12329,117,276,999,20221226
12330,117,277,999,20221226
12331,117,278,999,20221226
12332,117,279,999,20221226
12333,117,274,996,20220926
12334,117,275,996,20220926
12335,117,276,996,20220926
12336,117,278,996,20220926
12337,117,279,996,20220926
12338,117,277,1003,20220926
12339,117,274,996,20220425
12340,117,275,996,20220425
12341,117,276,996,20220425
12342,117,278,996,20220425
12343,117,279,996,20220425
12344,117,277,1001,20220425
12345,117,274,996,20220725
12346,117,275,996,20220725
12347,117,276,996,20220725
12348,117,278,996,20220725
12349,117,279,996,20220725
12350,117,277,1001,20220725
12351,117,274,996,20221024
12352,117,275,996,20221024
12353,117,276,996,20221024
12354,117,278,996,20221024
12355,117,279,996,20221024
12356,117,277,1001,20221024
12357,117,274,996,20220523
12358,117,275,996,20220523
12359,117,276,996,20220523
12360,117,278,996,20220523
12361,117,279,996,20220523
12362,117,277,1001,20220523
12363,117,274,996,20220822
12364,117,275,996,20220822
12365,117,276,996,20220822
12366,117,278,996,20220822
12367,117,279,996,20220822
12368,117,277,1001,20220822
12369,117,274,996,20220321
12370,117,275,996,20220321
12371,117,276,996,20220321
12372,117,278,996,20220321
12373,117,279,996,20220321
12374,117,277,1001,20220321
12375,117,274,996,20220221
12376,117,275,996,20220221
12377,117,276,996,20220221
12378,117,278,996,20220221
12379,117,279,996,20220221
12380,117,277,1001,20220221
12381,117,274,995,20221121
12382,117,275,1000,20221121
12383,117,276,1000,20221121
12384,117,277,1000,20221121
12385,117,278,1000,20221121
12386,117,279,1000,20221121
12387,117,274,996,20220620
12388,117,275,996,20220620
12389,117,276,996,20220620
12390,117,278,996,20220620
12391,117,279,996,20220620
12392,117,277,1001,20220620
12393,117,274,997,20220919
12394,117,275,997,20220919
12395,117,276,997,20220919
12396,117,278,997,20220919
12397,117,279,997,20220919
12398,117,277,1002,20220919
12399,117,274,996,20220418
12400,117,275,996,20220418
12401,117,276,996,20220418
12402,117,278,996,20220418
12403,117,279,996,20220418
12404,117,277,1001,20220418
12405,117,274,996,20220718
12406,117,275,996,20220718
12407,117,276,996,20220718
12408,117,278,996,20220718
12409,117,279,996,20220718
12410,117,277,1001,20220718
12411,117,274,996,20221017
12412,117,275,996,20221017
12413,117,276,996,20221017
12414,117,278,996,20221017
12415,117,279,996,20221017
12416,117,277,1001,20221017
12417,117,274,996,20220516
12418,117,275,996,20220516
12419,117,276,996,20220516
12420,117,278,996,20220516
12421,117,279,996,20220516
12422,117,277,1001,20220516
12423,117,274,996,20220815
12424,117,275,996,20220815
12425,117,276,996,20220815
12426,117,278,996,20220815
12427,117,279,996,20220815
12428,117,277,1001,20220815
12429,117,274,995,20221114
12430,117,275,1000,20221114
12431,117,276,1000,20221114
12432,117,277,1000,20221114
12433,117,278,1000,20221114
12434,117,279,1000,20221114
12435,117,274,996,20220314
12436,117,275,996,20220314
12437,117,276,996,20220314
12438,117,278,996,20220314
12439,117,279,996,20220314
12440,117,277,1001,20220314
12441,117,274,998,20220214
12442,117,275,998,20220214
12443,117,276,998,20220214
12444,117,278,998,20220214
12445,117,279,998,20220214
12446,117,277,1004,20220214
12447,117,274,996,20220613
12448,117,275,996,20220613
12449,117,276,996,20220613
12450,117,278,996,20220613
12451,117,279,996,20220613
12452,117,277,1001,20220613
12453,117,274,996,20220912
12454,117,275,996,20220912
12455,117,276,996,20220912
12456,117,278,996,20220912
12457,117,279,996,20220912
12458,117,277,1001,20220912
12459,117,274,995,20221212
12460,117,275,1000,20221212
12461,117,276,1000,20221212
12462,117,277,1000,20221212
12463,117,278,1000,20221212
12464,117,279,1000,20221212
12465,117,274,996,20220711
12466,117,275,996,20220711
12467,117,276,996,20220711
12468,117,278,996,20220711
12469,117,279,996,20220711
12470,117,277,1001,20220711
12471,117,274,996,20220411
12472,117,275,996,20220411
12473,117,276,996,20220411
12474,117,278,996,20220411
12475,117,279,996,20220411
12476,117,277,1001,20220411
12477,117,274,996,20221010
12478,117,275,996,20221010
12479,117,276,996,20221010
12480,117,278,996,20221010
12481,117,279,996,20221010
12482,117,277,1001,20221010
12483,117,274,996,20220509
12484,117,275,996,20220509
12485,117,276,996,20220509
12486,117,278,996,20220509
12487,117,279,996,20220509
12488,117,277,1001,20220509
12489,117,274,996,20220808
12490,117,275,996,20220808
12491,117,276,996,20220808
12492,117,278,996,20220808
12493,117,279,996,20220808
12494,117,277,1001,20220808
12495,117,274,995,20221107
12496,117,275,1000,20221107
12497,117,276,1000,20221107
12498,117,277,1000,20221107
12499,117,278,1000,20221107
12500,117,279,1000,20221107
12501,117,274,996,20220307
12502,117,275,996,20220307
12503,117,276,996,20220307
12504,117,278,996,20220307
12505,117,279,996,20220307
12506,117,277,1001,20220307
12507,117,274,996,20220606
12508,117,275,996,20220606
12509,117,276,996,20220606
12510,117,278,996,20220606
12511,117,279,996,20220606
12512,117,277,1001,20220606
12513,117,274,996,20220905
12514,117,275,996,20220905
12515,117,276,996,20220905
12516,117,278,996,20220905
12517,117,279,996,20220905
12518,117,277,1001,20220905
12519,117,274,995,20221205
12520,117,275,1000,20221205
12521,117,276,1000,20221205
12522,117,277,1000,20221205
12523,117,278,1000,20221205
12524,117,279,1000,20221205
12525,117,274,996,20220404
12526,117,275,996,20220404
12527,117,276,996,20220404
12528,117,278,996,20220404
12529,117,279,996,20220404
12530,117,277,1001,20220404
12531,117,274,996,20220704
12532,117,275,996,20220704
12533,117,276,996,20220704
12534,117,278,996,20220704
12535,117,279,996,20220704
12536,117,277,1001,20220704
12537,117,274,996,20221003
12538,117,275,996,20221003
12539,117,276,996,20221003
12540,117,278,996,20221003
12541,117,279,996,20221003
12542,117,277,1001,20221003
12543,117,274,996,20220502
12544,117,275,996,20220502
12545,117,276,996,20220502
12546,117,278,996,20220502
12547,117,279,996,20220502
12548,117,277,1001,20220502
12549,117,274,996,20220801
12550,117,275,996,20220801
12551,117,276,996,20220801
12552,117,278,996,20220801
12553,117,279,996,20220801
12554,117,277,1001,20220801
12555,122,281,1008,20221031
12556,122,282,1008,20221031
12557,122,283,1011,20221031
12558,122,284,1020,20221031
12559,122,287,1020,20221031
12560,122,288,1035,20221031
12561,122,289,1039,20221031
12562,122,281,1007,20220829
12563,122,282,1007,20220829
12564,122,285,1027,20220829
12565,122,287,1009,20220829
12566,122,289,1009,20220829
12567,122,288,1034,20220829
12568,122,283,1015,20220829
12569,122,284,1019,20220829
12570,122,281,1008,20220228
12571,122,282,1008,20220228
12572,122,283,1011,20220228
12573,122,284,1020,20220228
12574,122,287,1020,20220228
12575,122,288,1035,20220228
12576,122,289,1039,20220228
12577,122,283,1011,20211227
12578,122,288,1032,20211227
12579,122,284,1017,20211227
12580,122,287,1017,20211227
12581,122,289,1017,20211227
12582,122,281,1005,20211227
12583,122,282,1005,20211227
12584,122,285,1024,20220627
12585,122,281,1007,20220627
12586,122,282,1007,20220627
12587,122,287,1009,20220627
12588,122,289,1009,20220627
12589,122,283,1013,20220627
12590,122,288,1034,20220627
12591,122,284,1019,20220627
12592,122,281,1006,20221226
12593,122,282,1006,20221226
12594,122,284,1018,20221226
12595,122,287,1018,20221226
12596,122,283,1012,20221226
12597,122,288,1033,20221226
12598,122,289,1038,20221226
12599,122,285,1024,20220425
12600,122,281,1007,20220425
12601,122,282,1007,20220425
12602,122,287,1009,20220425
12603,122,289,1009,20220425
12604,122,283,1013,20220425
12605,122,288,1034,20220425
12606,122,284,1019,20220425
12607,122,284,1023,20221024
12608,122,281,1007,20221024
12609,122,282,1007,20221024
12610,122,285,1028,20221024
12611,122,288,1034,20221024
